timestamp,open,high,low,close,volume,SMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,OBV,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2023-02-18,24581.3,24887.5,24430.6,24636.9,261555.556,22992.61,,66.28669345934627,758.3228816844385,40.684155165153925,717.6387265192845,4749065.813999998,21157.578123546635,22992.61,24827.641876453366,15.961927562406927,0.9480276394920129
2023-02-19,24636.8,25200.0,24179.4,24265.9,543506.628,23064.91,21310.334,62.60054232826982,781.3961136620092,51.005909714179666,730.3902039478295,4205559.185999999,21150.56401152248,23064.91,24979.25598847752,16.599639785956402,0.8136815411709224
2023-02-20,24265.9,25140.0,23827.0,24849.9,646401.072,23151.434999999998,21449.14050980392,65.82243805801457,837.1555277337575,85.41225902874237,751.7432687050151,4851960.2579999985,21084.694017414142,23151.434999999998,25218.175982585853,17.854106949187866,0.9109041757799098
2023-02-21,24849.9,25347.6,24150.0,24443.4,729290.575,23187.105,21566.562450595924,61.829657832708826,838.8740939981326,69.70466023449399,769.1694337636386,4122669.6829999983,21057.96993760965,23187.105,25316.24006239035,18.36482012213555,0.7950247314488301
2023-02-22,24443.3,24468.5,23572.0,24171.3,730414.101,23221.015,21668.70902116079,59.23927558142171,808.9547474075625,31.828250915139165,777.1264964924234,3392255.5819999985,21052.23240759938,23221.015,25389.79759240062,18.67948143008065,0.71908258654643
2023-02-23,24171.3,24588.0,23590.0,23928.8,751339.414,23246.219999999998,21757.3400399388,56.949338341661544,756.9500770313934,-16.141135568823984,773.0912126002174,2640916.1679999987,21056.934461199737,23246.219999999998,25435.50553880026,18.835626082866472,0.6558910402281419
2023-02-24,23928.7,24138.6,22800.0,23175.6,731577.942,23238.870000000003,21812.95807758826,50.42890272418985,647.4951349756302,-100.47686209966992,747.9719970753001,1909338.2259999986,21049.672490317527,23238.870000000003,25428.067509682478,18.840825820553885,0.4855494993667381
2023-02-25,23175.5,23210.5,22700.0,23146.2,310795.648,23249.72,21865.242074545582,50.187354452730254,552.0156774108509,-156.7650557315594,708.7807331424103,1598542.5779999986,21064.621995241414,23249.72,25434.81800475859,18.796768346101263,0.4763122752904995
2023-02-26,23146.2,23675.0,23050.0,23545.3,371395.056,23289.1,21931.126699073207,53.44714584720948,502.7560946759295,-164.81971077318474,667.5758054491142,1969937.6339999987,21112.518523463925,23289.1,25465.681476536072,18.69184705751681,0.5588537582355362
2023-02-27,23545.2,23888.0,23088.0,23480.0,576754.966,23301.395,21991.866828521317,52.83787322062076,453.2238735055398,-171.4815455548595,624.7054190603993,1393182.6679999987,21123.417539625363,23301.395,25479.372460374638,18.693966265750504,0.5410024904411264
2023-02-28,23480.0,23592.8,23010.0,23129.6,456919.838,23310.079999999998,22036.48381563813,49.57228313064381,381.2994965372236,-194.72473801854062,576.0242345557642,936262.8299999987,21136.301389745506,23310.079999999998,25483.85861025449,18.650975116812063,0.45848703286788023
2023-03-01,23129.7,24022.7,23008.4,23619.8,617250.311,23401.4,22098.57464639742,53.86779068915271,359.70746903740655,-173.05341241468614,532.7608814520927,1553513.1409999987,21339.585816325838,23401.4,25463.214183674165,17.621289185041608,0.5529630656655024
2023-03-02,23619.8,23790.5,23183.0,23457.1,419256.601,23493.325,22151.85015046027,52.27614049111038,325.7124905798555,-165.63871269778974,491.35120327764525,1134256.5399999986,21600.64905428189,23493.325,25386.00094571811,16.112457012518327,0.4904302159907628
2023-03-03,23457.1,23468.5,21883.2,22342.8,608518.137,23517.9,22159.338379853983,42.92210988282231,206.47639645408344,-227.89984545884943,434.37624191293287,525738.4029999987,21699.851912627186,23517.9,25335.948087372817,15.460973023720788,0.17682372975676086
2023-03-04,22342.8,22400.0,22147.5,22335.7,175309.211,23546.13,22166.254521820494,42.86947370763901,110.13841505692471,-259.39026148480656,369.5286765417313,350429.19199999864,21822.364228092476,23546.13,25269.895771907526,14.641605834228596,0.1488995141548337
2023-03-05,22335.8,22650.0,22174.9,22419.4,282261.745,23578.79,22176.181795474593,43.74529183595992,40.081724047107855,-263.55756199569873,303.6392860428066,632690.9369999986,21970.25785185998,23578.79,25187.32214814002,13.643890531617783,0.13961242511048774
2023-03-06,22419.3,22594.5,22240.1,22397.1,298976.397,23589.275,22184.84525447559,43.55371851237805,-17.04168599246259,-256.54477762821534,239.50309163575275,333714.53999999864,22014.784302822038,23589.275,25163.765697177965,13.34920803778805,0.12140932234887251
2023-03-07,22397.1,22550.0,21908.0,22187.1,548494.099,23482.0,22184.933675868702,41.701653995630735,-78.3544239323819,-254.28601245450773,175.93158852212582,-214779.5590000014,21834.061351870176,23482.0,25129.938648129824,14.035760566645298,0.10711522802456008
2023-03-08,22187.1,22276.4,21540.5,21695.4,547867.967,23390.44,22165.736276815027,37.66321222157086,-164.72247304277334,-272.5232492519193,107.800776209146,-762647.5260000014,21568.309671620616,23390.44,25212.57032837938,15.580128705397438,0.0348741048870034
2023-03-09,21695.3,21823.0,20003.5,20348.3,951903.36,23178.78,22094.464265959534,29.293416134770233,-337.9735374678057,-356.61945094156135,18.645913473755655,-1714550.8860000013,21008.951093749565,23178.78,25348.608906250432,18.7225462794024,-0.15223575735545022
2023-03-10,20348.4,20351.8,19521.6,20140.3,1238135.265,22953.95,22017.830373176806,28.249521192316628,-486.4525932142824,-404.07880535043046,-82.37378786385196,-2952686.1510000015,20519.363233832082,22953.95,25388.53676616792,21.212791403378667,-0.07784960452009992
2023-03-11,20140.3,20674.5,19752.5,20447.3,753479.558,22763.019999999997,21956.240946777718,32.09581987500895,-572.7486899590804,-392.29992167618275,-180.44876828289765,-2199206.5930000013,20175.77978185249,22763.019999999997,25350.260218147505,22.73195927559268,0.05247294322402
2023-03-12,20447.3,22184.0,20262.2,21986.2,881522.402,22619.835,21957.415811609964,47.33596331928775,-511.07128780803396,-264.498015620109,-246.57327218792494,-1317684.1910000013,20198.785557072413,22619.835,25040.884442927585,21.406428852620596,0.36914042547726883
2023-03-13,21986.2,24517.2,21804.0,24119.5,1534982.176,22603.64,22042.203426840944,60.55296915085799,-286.7465848371794,-32.138650119403565,-254.60793471777583,217297.9849999987,20227.687043058308,22603.64,24979.59295694169,21.02274639785178,0.8190004237186589
2023-03-14,24119.5,26489.9,23951.0,24682.5,1572562.635,22629.2,22145.74446892561,63.17931517067194,-62.814164163864916,153.43501644312875,-216.24918060699366,1789860.6199999987,20176.57703590626,22629.2,25081.822964093742,21.676621039132993,0.9185926720209735
2023-03-15,24682.5,25200.0,23888.0,24288.0,1102056.429,22647.16,22229.75448975206,60.15695137035946,81.87721002934995,238.50111250907491,-156.62390247972496,687804.1909999987,20151.84426574913,22647.16,25142.47573425087,22.03645608765842,0.8287840447358465
2023-03-16,24287.9,25167.9,24120.5,24990.4,735446.946,22737.9,22338.01509799708,63.504545376687865,250.3382330009008,325.5697083845006,-75.23147538359981,1423251.1369999987,20047.924052895647,22737.9,25427.875947104356,23.660724579704848,0.9186840411016911
2023-03-17,24990.5,27763.4,24875.3,27384.0,1341159.064,22949.79,22535.89685885994,72.10555905854528,570.4129577449858,516.5155465028685,53.8974112421173,2764410.2009999985,19582.255535202352,22949.79,26317.32446479765,29.34697410998226,1.1583763353208094
2023-03-18,27383.9,27726.4,26555.5,26907.0,740232.316,23117.875,22707.312668316412,68.63417424150579,776.6320388664753,578.1877020994864,198.44433676698893,2024177.8849999984,19337.89432974519,23117.875,26897.85567025481,32.70180040557195,1.0012095736119961
2023-03-19,26907.0,28397.0,26815.9,27955.7,759367.078,23341.66,22913.131779362826,71.8436091279716,1013.0061675073448,651.6494645922846,361.35670291506017,2783544.9629999986,19012.385441185324,23341.66,27670.934558814675,37.094830091901564,1.0328883554642574
2023-03-20,27955.8,28483.2,27120.6,27704.1,937223.448,23570.385000000002,23101.01288605448,69.99318346701244,1166.5846880378558,644.1823880982365,522.4022999396193,1846321.5149999987,18844.864884171482,23570.385000000002,28295.905115828522,40.097097402766394,0.9373820128448693
2023-03-21,27704.1,28460.0,27288.0,28091.1,685487.714,23793.95,23296.70257679744,71.22102910753483,1304.487122208051,625.6678578147453,678.8192643933057,2531809.228999999,18673.64731539238,23793.95,28914.25268460762,43.038694160554435,0.9196187476296919
2023-03-22,28091.1,28881.0,26590.0,27233.8,1080393.27,23982.784999999996,23451.098554177937,64.8868932695871,1329.275785763526,520.3652170961764,808.9105686673497,1451415.9589999989,18651.867164101564,23982.784999999996,29313.702835898428,44.45620336335778,0.8049207566197747
2023-03-23,27233.8,28777.0,27101.0,28284.1,808174.047,24279.85,23640.628022641547,68.57436283896703,1417.3332767455795,486.7381664625839,930.5951102829956,2259590.005999999,18691.64398178628,24279.85,29868.056018213716,46.0316354360815,0.8582768769573716
2023-03-24,28284.0,28369.1,26960.0,27438.9,696075.37,24535.01,23789.579864890897,62.85400797762695,1402.7488804865534,377.7230161628461,1025.0258643237073,1563514.635999999,18859.83638718426,24535.01,30210.183612815737,46.26184063357414,0.75584151235853
2023-03-25,27439.0,27788.0,27131.8,27447.3,335674.055,24786.405000000002,23933.01987018929,62.887143212761856,1376.006702443312,280.7846704956837,1095.2220319476282,1899188.690999999,19063.125937618013,24786.405000000002,30509.68406238199,46.18079194931245,0.7324624547394122
2023-03-26,27447.2,28186.9,27400.0,27954.3,399756.985,25064.265,24090.71713018187,64.92108095136267,1379.8183099314483,227.677022387056,1152.1412875443923,2298945.675999999,19292.570744662138,25064.265,30835.95925533786,46.055164636488335,0.7503627940207674
2023-03-27,27954.3,28019.4,26480.0,27112.0,642434.822,25310.510000000002,24209.19881135121,59.12386339981613,1299.8881641180924,118.19750125896007,1181.6906628591323,1656510.853999999,19631.34314071509,25310.510000000002,30989.676859284915,44.87595753135683,0.6586051303506542
2023-03-28,27112.0,27500.0,26610.0,27249.7,585080.772,25588.225,24328.434152082533,59.75653888084218,1233.4359055564237,41.39619415783318,1192.0397113985905,2241591.6259999988,20103.453241804396,25588.225,31072.9967581956,42.869497655234795,0.6514625469617171
2023-03-29,27249.7,28649.9,27223.6,28338.5,655852.971,25987.735,24485.69163631459,64.44290571479947,1254.1717610359556,49.70563970989201,1204.4661213260636,2897444.5969999987,20941.37710612247,25987.735,31034.092893877532,38.8364579974171,0.732916991762718
2023-03-30,28338.6,29184.8,27654.1,28015.0,770966.1,26381.47,24624.09588587088,62.12796979314108,1230.3189781662331,20.682285472135618,1209.6366926940975,2126478.4969999986,22042.221164959534,26381.47,30720.71883504047,32.896186869347815,0.688227278741064
2023-03-31,28015.0,28675.3,27500.0,28454.9,611557.29,26781.85,24774.323498189668,64.02066777313225,1232.7019092151277,18.45217321682412,1214.2497359983035,2738035.7869999986,23317.053967042208,26781.85,30246.64603295779,25.87420983208995,0.7414355685133608
2023-04-01,28454.8,28845.3,28180.0,28443.8,256487.222,27104.73,24918.224537476348,63.93384228428063,1219.635522894856,4.308629517241798,1215.3268933776142,2481548.5649999985,24358.72028617886,27104.73,29850.739713821138,20.262217803469273,0.7438210602934561
2023-04-02,28443.7,28516.5,27820.0,28161.2,316658.67,27306.815000000002,25045.40004581061,61.641730866760206,1172.9557555739048,-33.89691024296758,1206.8526658168723,2164889.8949999986,24894.73662210677,27306.815000000002,29718.893377893233,17.666493715164005,0.6771055633661124
2023-04-03,28161.3,28540.0,27166.0,27786.1,741665.563,27461.995000000003,25152.878475386668,58.63679811936305,1093.0937640196098,-91.00712143781016,1184.10088545742,1423224.3319999985,25366.682195214034,27461.995000000003,29557.30780478597,15.259727523699336,0.5773404809200081
2023-04-04,27786.1,28450.0,27650.2,28155.2,432370.612,27655.355,25270.61657439111,60.66859841395686,1047.5107932688734,-109.27207375083731,1156.7828670197107,1855594.9439999985,26131.5304779831,27655.355,29179.1795220169,11.020104583845706,0.6640100263442463
2023-04-05,28155.1,28800.0,27775.0,28154.0,543712.838,27813.534999999996,25383.690434218912,60.658166162900855,999.7644681135171,-125.61471912495495,1125.379187238472,1311882.1059999985,26890.881294051745,27813.534999999996,28736.188705948247,6.634566271049335,0.6845031336269838
2023-04-06,28154.0,28175.0,27684.2,28022.8,355916.782,27845.475,25487.184926994643,59.45441844741926,940.4969544662927,-147.90578621774353,1088.4027406840362,955965.3239999985,26940.451513288168,27845.475,28750.49848671183,6.50032715701083,0.5979670708018117
2023-04-07,28022.9,28096.0,27755.0,27890.7,219250.178,27894.659999999996,25581.440420053677,58.20203297815338,872.8064870279632,-172.47700292485843,1045.2834899528216,736715.1459999986,27098.636853602835,27894.659999999996,28690.683146397158,5.707351488759221,0.4975126351426346
2023-04-08,27890.7,28153.6,27850.1,27924.9,159129.56,27893.120000000003,25673.340795737848,58.44608019194312,812.5543374734043,-186.1833219835338,998.7376594569381,895844.7059999986,27097.4560769772,27893.120000000003,28688.783923022806,5.705090882789755,0.5199707433505741
2023-04-09,27924.9,28539.1,27762.8,28309.4,305861.88,27923.385000000002,25776.715666493226,61.18968044898382,786.760723577685,-169.58154870340263,956.3422722810876,1201706.5859999987,27112.873252336813,27923.385000000002,28733.89674766319,5.805254253115726,0.7381304164393241
2023-04-10,28309.4,29840.0,28153.6,29623.1,580061.925,27999.984999999997,25927.554267807216,68.77530834491262,862.3826987468201,-75.16765882741413,937.5503575742342,1781768.5109999988,26901.968786504025,27999.984999999997,29098.00121349597,7.842977155137562,1.2391124921699328
2023-04-11,29623.1,30564.0,29573.9,30185.1,628978.491,28147.55,26094.516845540267,71.35472833309109,956.6348707597099,15.267610548380503,941.3672602113294,2410747.001999999,26748.952305879197,28147.55,29546.147694120802,9.93761584308974,1.2284260543847312
2023-04-12,30185.1,30480.0,29620.0,29875.0,563668.43,28227.095,26242.77108689163,68.01597038365405,994.8400212454835,42.77820882732328,952.0618124181602,1847078.5719999988,26638.430969469937,28227.095,29815.759030530066,11.256305549898524,1.0186449017323596
2023-04-13,29874.9,30648.9,29836.7,30362.7,436182.494,28373.285000000003,26404.336926621367,70.36457049243427,1052.340466540656,80.22292329799666,972.1175432426594,2283261.0659999987,26577.100485786606,28373.285000000003,30169.4695142134,12.661096621088442,1.0537891525780194
2023-04-14,30362.7,31059.0,29925.0,30453.1,615391.615,28523.575,26563.111949106802,70.79269271932404,1092.6095850307138,96.39363343044351,996.2159516002703,2898652.680999999,26566.647071970965,28523.575,30480.502928029036,13.721477255421423,0.9929984830722312
2023-04-15,30453.0,30599.9,30186.0,30280.4,180234.082,28639.880000000005,26708.887951102613,68.74938416767105,1097.931434730548,81.37238650422228,1016.5590482263258,2718418.598999999,26559.511880075068,28639.880000000005,30720.24811992494,14.527771205221088,0.8942859882075076
2023-04-16,30280.4,30560.0,30102.0,30286.6,210226.019,28798.610000000004,26849.190384392707,68.78421820175495,1090.0835228460237,58.81957969575842,1031.2639431502653,2928644.617999999,26724.33794561562,28798.610000000004,30872.882054384387,14.40536230314159,0.8586776375005474
2023-04-17,30286.6,30307.4,29219.9,29420.0,455518.548,28907.125,26950.006447749856,58.90136722430652,1002.3817853542096,-23.105726236844475,1025.487511591054,2473126.069999999,26944.243647625386,28907.125,30870.006352374614,13.580605835928782,0.6306434032244345
2023-04-18,29420.1,30480.0,29078.1,30365.8,533189.27,29008.489999999998,27083.95913607339,64.83907759004292,997.6948766600035,-22.234107944840503,1019.928984604844,3006315.339999999,26965.7752809068,29008.489999999998,31051.204719093195,14.083564632927793,0.8322319037781593
2023-04-19,30365.8,30410.0,28557.3,28795.1,643866.11,29047.495000000003,27151.06269936463,51.52555618718699,857.355049316564,-130.05914823062415,987.4141975471881,2362449.229999999,27052.927265903214,29047.495000000003,31042.06273409679,13.7331479640278,0.43672939863476296
2023-04-20,28795.0,29078.0,27983.0,28229.9,639179.286,29036.244999999995,27193.370044487587,47.72784826097728,692.544585736192,-235.89568944879704,928.440275184989,1723269.9439999992,27025.958267740145,29036.244999999995,31046.531732259846,13.84674039125824,0.2994452763727027
2023-04-21,28229.9,28368.9,27100.0,27252.5,687832.833,28976.68,27195.688866272387,41.967288949488406,477.5581018970224,-360.7057386303733,838.2638405273957,1035437.1109999992,26833.502028295363,28976.68,31119.857971704638,14.792432892275011,0.09775155802188822
2023-04-22,27252.6,27888.0,27126.0,27807.2,345549.021,28958.98,27219.66969504602,45.95410352050396,347.92871311252384,-392.2681019318975,740.1968150444213,1380986.1319999993,26783.550427156973,28958.98,31134.409572843026,15.024214063085276,0.23527527289822575
2023-04-23,27807.2,27807.3,27279.7,27576.0,332082.355,28948.475,27233.643432495195,44.57942241981375,223.95892175016343,-412.9903146354063,636.9492363855697,1048903.7769999993,26748.60008457867,28948.475,31148.349915421328,15.198554779976005,0.18805612756006712
2023-04-24,27575.9,28000.0,26919.3,27497.5,581268.268,28915.590000000004,27243.99074886793,44.097081594327264,118.01724564859614,-415.1455925895789,533.162838238175,467635.50899999926,26650.566248336458,28915.590000000004,31180.61375166355,15.666453644304307,0.18695913255689087
2023-04-25,27497.4,28379.9,27176.6,28286.7,508254.515,28922.225,27284.881307735857,49.95909543808124,96.62570744197365,-349.2297046369611,445.85541207893476,975890.0239999993,26665.401310940528,28922.225,31179.04868905947,15.60615539820654,0.3591992358373258
2023-04-26,28286.7,30048.2,27200.0,28395.9,1284924.668,28940.879999999997,27328.450668216803,50.728977462353775,87.47591873374404,-286.7035946761526,374.17951340989663,2260814.6919999993,26708.06302084564,28940.879999999997,31173.696979154356,15.430194100209524,0.3779613364892993
2023-04-27,28396.0,29898.0,28365.3,29459.0,952584.739,29019.295000000002,27412.00162240438,57.57253977640463,164.11610229585494,-168.0507288912334,332.16683118708835,3213399.4309999994,26829.776771279357,29019.295000000002,31208.813228720646,15.090085604909728,0.6004113585884421
2023-04-28,29459.0,29591.1,28870.0,29300.0,508350.155,29088.05,27486.040774466954,56.312730147323016,209.60780050211906,-98.04722454797547,307.65502505009454,2705049.2759999996,26954.672384574173,29088.05,31221.427615425826,14.668412735991767,0.5496747501397438
2023-04-29,29300.0,29443.9,29000.4,29212.7,218013.244,29133.214999999997,27553.752900958447,55.59342238303572,235.8966489485938,-57.40670088120061,293.3033498297944,2487036.0319999997,27029.649241317853,29133.214999999997,31236.78075868214,14.441013521385429,0.5188929201932343
2023-04-30,29212.7,29950.0,29067.4,29223.0,417798.846,29113.21,27619.213571509095,55.66537703033535,254.62669660382744,-30.941322580773544,285.568019184601,2904834.8779999996,27021.081201957204,29113.21,31205.338798042794,14.372367719277916,0.5262388243263776
2023-05-01,29223.0,29325.5,27650.0,28054.4,624974.488,29006.675,27636.27970595972,46.465968963624725,173.17785420717337,-89.91213198194208,263.08998618911545,2279860.3899999997,26926.76390298167,29006.675,31086.586097018328,14.340913579500775,0.27107795584024275
2023-05-02,28054.5,28888.0,27854.0,28656.5,513546.269,28945.75,27676.288344941695,50.96262218471856,155.4218910279451,-86.13447612893629,241.55636715688138,2793406.6589999995,26900.044841869923,28945.75,30991.455158130077,14.134753171916959,0.42930310635174923
2023-05-03,28656.4,29258.4,28080.0,29018.4,676466.23,28878.534999999996,27728.920174551822,53.49132645859045,168.6088498929057,-58.35801381118054,226.96686370408625,3469872.8889999995,26937.82783169768,28878.534999999996,30819.242168302313,13.440482131813939,0.5360345451092335
